model,track,k,mean_pass,mean_ci_lo,mean_ci_hi,D_pass,D_ci_lo,D_ci_hi,n_problems
deepseek-coder-7b-instruct-v1.5,baseline,53,0.9136448103050822,0.8019999950400778,0.9952989953509288,0.9220269878617977,0.8147024603492773,0.9974986730560451,30
deepseek-coder-7b-instruct-v1.5,baseline,54,0.9142637832197219,0.8036321303427143,0.995656885132744,0.9224653046290143,0.8150686523328914,0.9976868731730353,30
deepseek-coder-7b-instruct-v1.5,baseline,55,0.9148671874021547,0.8059264340180335,0.9959929233898334,0.9228948226107225,0.8155821213728052,0.9978637797686594,30
deepseek-coder-7b-instruct-v1.5,baseline,56,0.9154556506519462,0.8074311642543353,0.9963081568448501,0.9233158894416542,0.8161151155644141,0.9980299232127844,30
deepseek-coder-7b-instruct-v1.5,baseline,57,0.916029780957217,0.808720002147126,0.9966035933383034,0.9237288414057704,0.8166480228225786,0.9981858139091184,30
deepseek-coder-7b-instruct-v1.5,baseline,58,0.9165901671371318,0.8097538834143646,0.9968802029259157,0.9241340039989251,0.8171808529417306,0.9983319430366252,30
deepseek-coder-7b-instruct-v1.5,baseline,59,0.9171373794361024,0.8107548001331041,0.9971389189233633,0.9245316924122524,0.8177136140932025,0.9984687832183003,30
deepseek-coder-7b-instruct-v1.5,baseline,60,0.9176719700805689,0.8117235569833915,0.9973806389107451,0.9249222119540861,0.8182463132044098,0.9985967891332777,30
deepseek-coder-7b-instruct-v1.5,baseline,61,0.918194473806958,0.8126609584279711,0.9976062257063782,0.9253058584245231,0.818801678929225,0.9987163980850384,30
deepseek-coder-7b-instruct-v1.5,baseline,62,0.9187054083675942,0.8135678087738688,0.9978165083173532,0.9256829184537376,0.8193834681355341,0.9988280305358636,30
deepseek-coder-7b-instruct-v1.5,baseline,63,0.9192052750198609,0.814444912217645,0.9980122828725956,0.9260536698127557,0.820117708350658,0.998932090615533,30
deepseek-coder-7b-instruct-v1.5,baseline,64,0.9196945590027386,0.8152930728783417,0.9981943135428324,0.9264183817034658,0.821037345913101,0.9990289666105425,30
deepseek-coder-7b-instruct-v1.5,baseline,65,0.9201737300039081,0.8161130948212297,0.9983633334508446,0.9267773150331083,0.8213311541775741,0.9991190314387092,30
deepseek-coder-7b-instruct-v1.5,baseline,66,0.9206432426198681,0.8169057820747444,0.998520045574556,0.9271307226772637,0.8216235919912912,0.9992026431129287,30
deepseek-coder-7b-instruct-v1.5,baseline,67,0.9211035368109238,0.8176719386424216,0.9986651236448999,0.9274788497344066,0.8221383652521602,0.999280111733322,30
deepseek-coder-7b-instruct-v1.5,baseline,68,0.9215550383524591,0.8184123685112088,0.9987992130399048,0.9278219337743363,0.8226776165589808,0.999351686002216,30
deepseek-coder-7b-instruct-v1.5,baseline,69,0.9219981592835365,0.8191278756571724,0.998922931676082,0.9281602050822118,0.8232168413860634,0.9994178290608394,30
deepseek-coder-7b-instruct-v1.5,baseline,70,0.9224332983536084,0.8198192640493628,0.9990368708978988,0.9284938868994737,0.8237560423242861,0.9994788397108851,30
deepseek-coder-7b-instruct-v1.5,baseline,71,0.9228608414679039,0.8204873376523872,0.9991415963659257,0.9288231956625874,0.8243013875522611,0.9995350043883646,30
deepseek-coder-7b-instruct-v1.5,baseline,72,0.9232811621319056,0.8211329004280968,0.9992376489440621,0.9291483412402876,0.8248579126647384,0.9995840557791994,30
deepseek-coder-7b-instruct-v1.5,baseline,73,0.9236946218952063,0.821756756336669,0.9993255455861447,0.9294695271698012,0.8254143460237988,0.9996286979463719,30
deepseek-coder-7b-instruct-v1.5,baseline,74,0.9241015707949577,0.8223597093372896,0.9994057802221421,0.9297869508923978,0.8261902836868706,0.999670019077215,30
deepseek-coder-7b-instruct-v1.5,baseline,75,0.9245023477990458,0.8229425633885727,0.9994788246440793,0.9301008039884913,0.8271436850732953,0.9997081490914506,30
deepseek-coder-7b-instruct-v1.5,baseline,76,0.9248972812490973,0.8235061224488118,0.9995451293917909,0.9304112724124619,0.8280939059667167,0.9997432176454337,30
deepseek-coder-7b-instruct-v1.5,baseline,77,0.9252866893033773,0.8240511904761276,0.9996051246385652,0.9307185367272995,0.8282249323308495,0.9997753541435925,30
deepseek-coder-7b-instruct-v1.5,baseline,78,0.9256708803796208,0.8245785714285497,0.9996592210767243,0.9310227723391392,0.8282957682510722,0.9998053484340412,30
deepseek-coder-7b-instruct-v1.5,baseline,79,0.9260501535978268,0.8250890692640623,0.9997078108031645,0.9313241497317335,0.8286854261791898,0.9998329891147286,30
deepseek-coder-7b-instruct-v1.5,baseline,80,0.92642479922303,0.8255834879406287,0.9997512682048744,0.9316228347008874,0.8292202589613692,0.9998577360912062,30
deepseek-coder-7b-instruct-v1.5,baseline,81,0.9267950991080589,0.8260626314162026,0.9997899508444422,0.9319189885888745,0.8297723687829884,0.999879786300384,30
deepseek-coder-7b-instruct-v1.5,baseline,82,0.9271613271362902,0.8265273036487322,0.9998242003455552,0.9322127685188413,0.8303244739771826,0.9998993284288941,30
deepseek-coder-7b-instruct-v1.5,baseline,83,0.9275237496643977,0.8269783085961657,0.9998543432784965,0.9325043276292088,0.8308765753151909,0.9999165433714456,30
deepseek-coder-7b-instruct-v1.5,baseline,84,0.9278826259651003,0.82741645021645,0.9998806920456406,0.9327938153080664,0.8316441915491166,0.9999316046891772,30
deepseek-coder-7b-instruct-v1.5,baseline,85,0.9282382086699097,0.8278425324675325,0.9999035457669478,0.9330813774275722,0.8324351785097076,0.9999446790680052,30
deepseek-coder-7b-instruct-v1.5,baseline,86,0.9285907442118783,0.8282573593073593,0.9999231911654592,0.9333671565783455,0.8332260849667726,0.9999559267769731,30
deepseek-coder-7b-instruct-v1.5,baseline,87,0.9289404732683451,0.8286617346938776,0.99993990345279,0.9336512923038633,0.8340169281710674,0.9999655021265996,30
deepseek-coder-7b-instruct-v1.5,baseline,88,0.9292876312036842,0.8290564625850342,0.9999539472146247,0.9339339213348571,0.8345990492260515,0.9999735539272263,30
deepseek-coder-7b-instruct-v1.5,baseline,89,0.9296324485120508,0.8294423469387755,0.9999655772962106,0.9342151778237069,0.834882457296073,0.9999802259473656,30
deepseek-coder-7b-instruct-v1.5,baseline,90,0.9299751512601292,0.8298201917130489,0.9999750396878526,0.9344951935788375,0.8351658653660943,0.9999856573720495,30
deepseek-coder-7b-instruct-v1.5,baseline,91,0.9303159615298792,0.830190800865801,0.9999825724104076,0.9347740982991136,0.8354492734361156,0.9999899832611775,30
deepseek-coder-7b-instruct-v1.5,baseline,92,0.9306550978612834,0.8305549783549783,0.9999884064007776,0.9350520198082359,0.8356644020624819,0.9999933350078646,30
deepseek-coder-7b-instruct-v1.5,baseline,93,0.9309927756950953,0.830913528138528,0.9999927663974055,0.9353290842891359,0.8356670048799121,0.9999958407967885,30
deepseek-coder-7b-instruct-v1.5,baseline,94,0.9313292078155849,0.831267254174397,0.9999958718257688,0.9356054165183726,0.8356688639753289,0.999997626062539,30
deepseek-coder-7b-instruct-v1.5,baseline,95,0.9316646047932867,0.8316169604205319,0.9999979376838729,0.9358811401005265,0.8361361468506634,0.9999988139479656,30
deepseek-coder-7b-instruct-v1.5,baseline,96,0.9319991754277469,0.8319634508348793,0.999999175427747,0.9361563777025964,0.8366732226720266,0.9999995257625256,30
deepseek-coder-7b-instruct-v1.5,baseline,97,0.9323331271902701,0.8323075293753865,0.9999997938569367,0.9364312512883943,0.8370785393620724,0.9999998814406313,30
deepseek-coder-7b-instruct-v1.5,baseline,98,0.9326666666666666,0.83265,1.0,0.9367058823529414,0.8373483053062648,1.0,30
deepseek-coder-7b-instruct-v1.5,baseline,99,0.933,0.8329916666666667,1.0,0.936980392156863,0.8376180681521146,1.0,30
deepseek-coder-7b-instruct-v1.5,baseline,100,0.9333333333333333,0.8333333333333334,1.0,0.9372549019607845,0.8378878309979645,1.0,30
Llama-3.1-8B-Instruct,feedback,1,0.7646666666666667,0.6469916666666666,0.8826749999999999,0.7573529411764707,0.6434736399739662,0.8742295529529599,30
Llama-3.1-8B-Instruct,feedback,2,0.8453265993265993,0.7348703703703703,0.9455018518518519,0.8475290156466628,0.7420308953190523,0.94142694507054,30
Llama-3.1-8B-Instruct,feedback,3,0.8762448979591837,0.7704695526695527,0.9682042104720676,0.8823898650369238,0.7759656361772367,0.9669770488579479,30
Llama-3.1-8B-Instruct,feedback,4,0.8923279247344049,0.7929142570242717,0.979990984960057,0.8997780880549658,0.7937175990342211,0.9800310434813684,30
Llama-3.1-8B-Instruct,feedback,5,0.9021304310019331,0.8044892629393734,0.9862816795754019,0.9096659700274987,0.8043509549291835,0.9870613840436966,30
Llama-3.1-8B-Instruct,feedback,6,0.908819827355464,0.8121490902734924,0.9900640929536039,0.9159012158933848,0.8110042358841021,0.991362217874175,30
Llama-3.1-8B-Instruct,feedback,7,0.91378685142336,0.8168975027520538,0.9926072685811694,0.920199664661087,0.8162524994372747,0.9936143009633186,30
Llama-3.1-8B-Instruct,feedback,8,0.9176982484865842,0.8230316760381325,0.9944078468491353,0.9233844189505941,0.818960220157658,0.9952785885329031,30
Llama-3.1-8B-Instruct,feedback,9,0.9208996227682362,0.8268535684202607,0.9957291415910358,0.9258753938203997,0.8200178016484385,0.9964742549670975,30
Llama-3.1-8B-Instruct,feedback,10,0.9235861793949043,0.8299221952561604,0.9967215787474377,0.9279010948446303,0.8209216896430983,0.9973393879609003,30
Llama-3.1-8B-Instruct,feedback,11,0.9258785614711306,0.8319016969732097,0.997477824077471,0.9295946964687798,0.8217224006624378,0.9979932584054566,30
Llama-3.1-8B-Instruct,feedback,12,0.9278578430263454,0.8336963012742521,0.9980589721458404,0.9310393870365672,0.8224871674055134,0.9984839472644955,30
Llama-3.1-8B-Instruct,feedback,13,0.929582395285742,0.8353426108219146,0.9985075812408533,0.9322906418405077,0.8242297311731953,0.9988582676973237,30
Llama-3.1-8B-Instruct,feedback,14,0.93109646252491,0.8368268903556276,0.9988545408954645,0.933387634728341,0.8258005443845515,0.9991275859791143,30
Llama-3.1-8B-Instruct,feedback,15,0.9324348093529622,0.8374556133486241,0.9991229291190598,0.9343593533781402,0.8272040991226784,0.9993340728110273,30
Llama-3.1-8B-Instruct,feedback,16,0.9336254246059585,0.8396151550847967,0.9993303267501111,0.935228037305363,0.8294626775169882,0.9994925886153239,30
Llama-3.1-8B-Instruct,feedback,17,0.9346912134336915,0.8416945372955273,0.9994902961854694,0.9360112117526992,0.832031264322999,0.9996143218433807,30
Llama-3.1-8B-Instruct,feedback,18,0.9356511307933484,0.843920635323717,0.9996133803331484,0.9367229564987962,0.8343281967997537,0.9997077168801198,30
Llama-3.1-8B-Instruct,feedback,19,0.936520986231876,0.8453593451306082,0.9997078094996185,0.9373747405319358,0.8349362988096611,0.99977923363651,30
Llama-3.1-8B-Instruct,feedback,20,0.9373140422014656,0.8461762751181379,0.9997800202435009,0.9379759993434855,0.8357010672865375,0.9998338557661745,30
Llama-3.1-8B-Instruct,feedback,21,0.9380414744063953,0.846958605703391,0.9998350468147019,0.9385345522574168,0.8372760566868267,0.9998754461047163,30
Llama-3.1-8B-Instruct,feedback,22,0.9387127347889561,0.8477140832454569,0.999876822322359,0.9390569153259001,0.8382166558834799,0.9999070047468938,30
Llama-3.1-8B-Instruct,feedback,23,0.9393358426748277,0.8484487812402518,0.9999084135538882,0.9395485426603454,0.8395844083177736,0.9999308619876324,30
Llama-3.1-8B-Instruct,feedback,24,0.9399176210610468,0.8491674465183159,0.9999322056122415,0.9400140164999462,0.8396388073422963,0.999948825653898,30
Llama-3.1-8B-Instruct,feedback,25,0.940463889956783,0.8498737771412939,0.9999500477928926,0.9404571991565754,0.8401090082169741,0.9999622952271486,30
Llama-3.1-8B-Instruct,feedback,26,0.9409796255105594,0.8505706447986388,0.9999633690851186,0.9408813557578384,0.8407647989516345,0.9999723510288548,30
Llama-3.1-8B-Instruct,feedback,27,0.9414690915582581,0.851260272225002,0.9999732696461694,0.9412892541291498,0.8416025952513241,0.9999798242565592,30
Llama-3.1-8B-Instruct,feedback,28,0.9419359487649941,0.8519443742697368,0.9999805931683277,0.9416832465032261,0.8432894066188671,0.9999853520909441,30
Llama-3.1-8B-Instruct,feedback,29,0.9423833454687346,0.8526242696840106,0.9999859840141245,0.9420653366344057,0.8433844447404355,0.9999894210550474,30
Llama-3.1-8B-Instruct,feedback,30,0.9428139935273349,0.8533009693939062,0.9999899322041829,0.9424372351115066,0.8434671774519482,0.9999924010819866,30
Llama-3.1-8B-Instruct,feedback,31,0.94323023184287,0.8539752459551804,0.9999928087276401,0.9428004050859696,0.8440780008931528,0.9999945722190011,30
Llama-3.1-8B-Instruct,feedback,32,0.94363407973857,0.8546476880002795,0.9999948931586178,0.9431561001924056,0.8447203025316866,0.99999614549599,30
Llama-3.1-8B-Instruct,feedback,33,0.9440272819625175,0.8553187427597978,0.9999963951724593,0.9435053960951035,0.8453619251868384,0.9999972791764724,30
Llama-3.1-8B-Instruct,feedback,34,0.9444113467670489,0.8559974712417482,0.9999974712410301,0.9438492168209505,0.8460030292828224,0.9999980913636991,30
Llama-3.1-8B-Instruct,feedback,35,0.9447875782479993,0.8566649041988005,0.9999982375318726,0.944188356819796,0.846643736919654,0.999998669738752,30
Llama-3.1-8B-Instruct,feedback,36,0.9451571039119641,0.8573321131632744,0.9999987798298486,0.9445234995159327,0.8472934288044505,0.999999079050059,30
Llama-3.1-8B-Instruct,feedback,37,0.9455208982635555,0.8579991611330854,0.9999991611330535,0.9448552329706225,0.8479184103453452,0.9999993668469709,30
Llama-3.1-8B-Instruct,feedback,38,0.9458798030609754,0.8586660941067094,0.999999427440032,0.9451840631590027,0.8482246404826694,0.9999995678479517,30
Llama-3.1-8B-Instruct,feedback,39,0.9462345447712316,0.8593329454701365,0.9999996121367997,0.9455104252701644,0.8485307428996344,0.9999997072518446,30
Llama-3.1-8B-Instruct,feedback,40,0.946585749661155,0.8599997393050646,0.9999997393050635,0.9458346933626542,0.8488367458357122,0.9999998032348487,30
Llama-3.1-8B-Instruct,feedback,41,0.9469339568830731,0.860666492870043,0.999999826203376,0.9461571886457392,0.8491426709464623,0.9999998688232331,30
Llama-3.1-8B-Instruct,feedback,42,0.9472796298512508,0.8613332184508196,0.9999998851174859,0.9464781866068108,0.8494485348968298,0.999999913289934,30
Llama-3.1-8B-Instruct,feedback,43,0.9476231661543348,0.861999924732146,0.999999924732146,0.9467979231650159,0.8497543505655745,0.9999999431899567,30
Llama-3.1-8B-Instruct,feedback,44,0.9479649062077794,0.8626666178085861,0.9999999511419193,0.9471165999987532,0.8500601279539045,0.9999999631233053,30
Llama-3.1-8B-Instruct,feedback,45,0.9483051408167761,0.8633333019245673,0.9999999685912339,0.9474343891685902,0.8503658748699925,0.9999999762935535,30
Llama-3.1-8B-Instruct,feedback,46,0.9486441177930371,0.8639999800126035,0.9999999800126034,0.9477514371361248,0.85085955773396,0.9999999849140795,30
Llama-3.1-8B-Instruct,feedback,47,0.9489820477466758,0.8646666540820095,0.9999999874153429,0.9480678682624392,0.8515224995479871,0.9999999905014576,30
Llama-3.1-8B-Instruct,feedback,48,0.9493191091563956,0.8653333254976034,0.99999999216427,0.9483837878561396,0.8521849091773739,0.9999999940858132,30
Llama-3.1-8B-Instruct,feedback,49,0.9496554528064192,0.8659999951780125,0.9999999951780123,0.948699284829975,0.852846879133423,0.9999999963605005,30
Llama-3.1-8B-Instruct,feedback,50,0.949991205666431,0.8666664383083924,0.9999999970689879,0.9490144340160941,0.8535084872738288,0.9999999977877552,30
Llama-3.1-8B-Instruct,feedback,51,0.9503264742807319,0.8673264742807318,0.9999999982413927,0.949329298182719,0.8541814890363677,0.9999999986726532,30
Llama-3.1-8B-Instruct,feedback,52,0.9506613477243933,0.8679946810577267,0.9999999989591916,0.9496439297890608,0.8548580088961037,0.9999999992144274,30
Llama-3.1-8B-Instruct,feedback,53,0.9509959001771492,0.8686625668438158,0.9999999993928619,0.9499583725103692,0.8555343231184042,0.9999999995417493,30
Llama-3.1-8B-Instruct,feedback,54,0.9513301931597505,0.8693301931597508,0.9999999996512184,0.9502726625609246,0.8562104711272607,0.9999999997367495,30
Llama-3.1-8B-Instruct,feedback,55,0.951664277472398,0.8699976108057313,0.9999999998028627,0.9505868298393393,0.8565633543774769,0.9999999998512064,30
Llama-3.1-8B-Instruct,feedback,56,0.9519981948704245,0.870664861537091,0.9999999998904792,0.9509008989176173,0.857168935200443,0.999999999917337,30
Llama-3.1-8B-Instruct,feedback,57,0.9523319795085536,0.8713319795085537,0.9999999999402613,0.9512148898929363,0.8580591843965742,0.999999999954911,30
Llama-3.1-8B-Instruct,feedback,58,0.9526656591816598,0.871998992514993,0.9999999999680468,0.9515288191189483,0.858496827234702,0.9999999999758826,30
Llama-3.1-8B-Instruct,feedback,59,0.952999256386961,0.8726659230536277,0.9999999999832626,0.951842699831529,0.8584970327188556,0.999999999987367,30
Llama-3.1-8B-Instruct,feedback,60,0.9533327892299057,0.8733327892299058,0.9999999999914272,0.9521565426822413,0.85851412993984,0.9999999999935295,30
Llama-3.1-8B-Instruct,feedback,61,0.9536662721936104,0.8739996055269439,0.9999999999957135,0.9524703561913114,0.8585312263583326,0.9999999999967647,30
Llama-3.1-8B-Instruct,feedback,62,0.9539997167895643,0.8746663834562309,0.9999999999979117,0.952784147130625,0.858630143883548,0.9999999999984238,30
Llama-3.1-8B-Instruct,feedback,63,0.9543331321053603,0.8753331321053605,0.9999999999990108,0.9530979208460577,0.8592968617895512,0.9999999999992535,30
Llama-3.1-8B-Instruct,feedback,64,0.9546665252634667,0.8759998585968002,0.9999999999995455,0.9534116815274225,0.8599851187234784,0.999999999999657,30
Llama-3.1-8B-Instruct,feedback,65,0.954999901803447,0.8766665684701138,0.9999999999997979,0.953725432433353,0.8606754810334158,0.9999999999998476,30
Llama-3.1-8B-Instruct,feedback,66,0.9553332659986061,0.8773332659986062,0.9999999999999134,0.9540391760775911,0.8613658356278054,0.9999999999999346,30
Llama-3.1-8B-Instruct,feedback,67,0.9556666211167271,0.8779999544500604,0.9999999999999644,0.9543529143823802,0.8622435890136224,0.999999999999973,30
Llama-3.1-8B-Instruct,feedback,68,0.9559999696333833,0.8786666363000499,0.999999999999986,0.9546666488039478,0.8631837601971161,0.9999999999999893,30
Llama-3.1-8B-Instruct,feedback,69,0.9563333134052451,0.8793333134052452,0.9999999999999948,0.9549803804344567,0.8641239313045713,0.9999999999999961,30
Llama-3.1-8B-Instruct,feedback,70,0.9566666538098371,0.8799999871431704,0.9999999999999981,0.9552941100842176,0.8641497266123283,0.9999999999999987,30
Llama-3.1-8B-Instruct,feedback,71,0.9569999918573419,0.8806666585240086,0.9999999999999994,0.9556078383474559,0.8647704350471848,0.9999999999999996,30
Llama-3.1-8B-Instruct,feedback,72,0.9573333282792699,0.8813333282792698,0.9999999999999998,0.9559215656544726,0.8654535833391006,0.9999999999999999,30
Llama-3.1-8B-Instruct,feedback,73,0.9576666635981282,0.8819999969314616,1.0,0.9562352923126245,0.8661392385884926,1.0,30
Llama-3.1-8B-Instruct,feedback,74,0.957999998181607,0.8826666648482735,1.0,0.9565490185382002,0.8668248933782723,1.0,30
Llama-3.1-8B-Instruct,feedback,75,0.9583333322842603,0.8833333322842604,1.0,0.9568627444809374,0.8672721801627481,1.0,30
Llama-3.1-8B-Instruct,feedback,76,0.9586666660791858,0.883999999412519,1.0,0.9571764702426584,0.8678429742389688,1.0,30
Llama-3.1-8B-Instruct,feedback,77,0.9589999996817812,0.8846666663484478,1.0,0.9574901958912441,0.8685926338907819,1.0,30
Llama-3.1-8B-Instruct,feedback,78,0.9593333331673062,0.8853333331673062,1.0,0.9578039214709644,0.8689599514030187,1.0,30
Llama-3.1-8B-Instruct,feedback,79,0.959666666583653,0.8859999999169864,1.0,0.958117647009992,0.8693273047300479,1.0,30
Llama-3.1-8B-Instruct,feedback,80,0.9599999999604697,0.8866666666271363,1.0,0.9584313725257665,0.8696999364808743,1.0,30
Llama-3.1-8B-Instruct,feedback,81,0.9603333333155446,0.8873333333155448,1.0,0.9587450980287519,0.8702333498963205,1.0,30
Llama-3.1-8B-Instruct,feedback,82,0.9606666666591768,0.8879999999925101,1.0,0.959058823525006,0.870926641579898,1.0,30
Llama-3.1-8B-Instruct,feedback,83,0.9609999999970873,0.8886666666637539,1.0,0.9593725490178946,0.8718296720162345,1.0,30
Llama-3.1-8B-Instruct,feedback,84,0.9613333333323053,0.8893333333323052,1.0,0.9596862745091993,0.87281189908869,1.0,30
Llama-3.1-8B-Instruct,feedback,85,0.9616666666663455,0.8899999999996787,1.0,0.9599999999998111,0.8737941261604351,1.0,30
Llama-3.1-8B-Instruct,feedback,86,0.9619999999999143,0.890666666666581,1.0,0.9603137254901457,0.874787302471787,1.0,30
Llama-3.1-8B-Instruct,feedback,87,0.962333333333315,0.891333333333315,1.0,0.9606274509803814,0.8757252252252139,1.0,30
Llama-3.1-8B-Instruct,feedback,88,0.9626666666666638,0.8919999999999971,1.0,0.9609411764705866,0.8767741739360279,1.0,30
Llama-3.1-8B-Instruct,feedback,89,0.9629999999999997,0.8926666666666665,1.0,0.9612549019607841,0.8777036662168242,1.0,30
Llama-3.1-8B-Instruct,feedback,90,0.9633333333333333,0.8933333333333332,1.0,0.9615686274509805,0.8780628654970762,1.0,30
Llama-3.1-8B-Instruct,feedback,91,0.9636666666666667,0.894,1.0,0.9618823529411765,0.8784605263157895,1.0,30
Llama-3.1-8B-Instruct,feedback,92,0.9640000000000001,0.8946666666666666,1.0,0.9621960784313727,0.879135964912281,1.0,30
Llama-3.1-8B-Instruct,feedback,93,0.9643333333333334,0.8953333333333333,1.0,0.9625098039215687,0.8796387274892634,1.0,30
Llama-3.1-8B-Instruct,feedback,94,0.9646666666666667,0.896,1.0,0.9628235294117647,0.8804834710743802,1.0,30
Llama-3.1-8B-Instruct,feedback,95,0.965,0.8966666666666666,1.0,0.9631372549019609,0.8807835680615403,1.0,30
Llama-3.1-8B-Instruct,feedback,96,0.9653333333333334,0.8973333333333334,1.0,0.9634509803921569,0.8807923016859944,1.0,30
Llama-3.1-8B-Instruct,feedback,97,0.9656666666666667,0.8979999999999999,1.0,0.9637647058823531,0.8812896997934488,1.0,30
Llama-3.1-8B-Instruct,feedback,98,0.966,0.8986666666666667,1.0,0.9640784313725491,0.8819742413665476,1.0,30
Llama-3.1-8B-Instruct,feedback,99,0.9663333333333333,0.8993333333333333,1.0,0.9643921568627452,0.8826654610364361,1.0,30
Llama-3.1-8B-Instruct,feedback,100,0.9666666666666667,0.9,1.0,0.9647058823529413,0.8833566807063242,1.0,30
deepseek-coder-7b-instruct-v1.5,feedback,1,0.7929999999999998,0.67165,0.8970666666666667,0.8084313725490198,0.6889576585199332,0.9080769182257413,30
deepseek-coder-7b-instruct-v1.5,feedback,2,0.8557575757575757,0.7375907407407408,0.9523609427609427,0.8730873440285207,0.7604674178762413,0.9569980228243171,30
deepseek-coder-7b-instruct-v1.5,feedback,3,0.8797936507936509,0.7680740414347557,0.966682462378891,0.8960561436695893,0.7920358607901969,0.9746550535073023,30
deepseek-coder-7b-instruct-v1.5,feedback,4,0.8935381672819082,0.788375840032983,0.9745373790503392,0.9084773493277349,0.8062831746885478,0.9812797567188982,30
deepseek-coder-7b-instruct-v1.5,feedback,5,0.9031987430763204,0.8031044707453949,0.9795385770001012,0.9168126107831449,0.8182140979477368,0.9851092112611135,30
deepseek-coder-7b-instruct-v1.5,feedback,6,0.9107210710144397,0.8158132409510689,0.9836146045984779,0.923057593693029,0.8285413914963491,0.9869712686492101,30
deepseek-coder-7b-instruct-v1.5,feedback,7,0.9169183577987722,0.8250889038970571,0.9865842852753681,0.928044078840397,0.8349868959500207,0.9890824084702465,30
deepseek-coder-7b-instruct-v1.5,feedback,8,0.9222032086490217,0.8348040285264944,0.988849855877675,0.9321935594193598,0.8404577226024105,0.9909173922278738,30
deepseek-coder-7b-instruct-v1.5,feedback,9,0.926810042040125,0.8429830322017993,0.9906413566887287,0.9357442035541381,0.8462605959059227,0.9924431930424482,30
deepseek-coder-7b-instruct-v1.5,feedback,10,0.930882219005905,0.8497599072552379,0.9921045228936074,0.9388396677024133,0.8505561049166706,0.9936311066700678,30
deepseek-coder-7b-instruct-v1.5,feedback,11,0.934513137694017,0.8554515791240657,0.9933107292537322,0.9415712906842212,0.8554141660762175,0.9946090280932022,30
deepseek-coder-7b-instruct-v1.5,feedback,12,0.9377676655254419,0.8611591490913129,0.9943217733495191,0.9440003901856509,0.8591337113987975,0.9954268641271382,30
deepseek-coder-7b-instruct-v1.5,feedback,13,0.9406938303745235,0.8666510176939649,0.9951779898280403,0.946170610816887,0.8617741106757537,0.9961258883940061,30
deepseek-coder-7b-instruct-v1.5,feedback,14,0.9433293238577254,0.8695251385813931,0.9959073428426161,0.9481148910586704,0.8641363535284613,0.9967202271269336,30
deepseek-coder-7b-instruct-v1.5,feedback,15,0.9457051621267218,0.8722197568977234,0.9965304358661193,0.9498594286056947,0.8662480426351783,0.9972240431619545,30
deepseek-coder-7b-instruct-v1.5,feedback,16,0.9478477755955772,0.8746855183311384,0.9970632838220178,0.9514259564417905,0.8681341874343859,0.997652738599305,30
deepseek-coder-7b-instruct-v1.5,feedback,17,0.9497802288832876,0.8769603144264102,0.9975188646965576,0.9528330676542985,0.8698174360001367,0.9980181123627382,30
deepseek-coder-7b-instruct-v1.5,feedback,18,0.9515229588236721,0.8794482797530011,0.9979080078171947,0.9540970053097435,0.8713182867973973,0.9983295896761881,30
deepseek-coder-7b-instruct-v1.5,feedback,19,0.9530942444190357,0.8816943483455759,0.9982399218446465,0.9552321514746192,0.8727111403282777,0.9985949390620984,30
deepseek-coder-7b-instruct-v1.5,feedback,20,0.9545105261367974,0.8837193910077104,0.9985225261687478,0.9562513462858528,0.8740705801934641,0.9988207024529681,30
deepseek-coder-7b-instruct-v1.5,feedback,21,0.9557866387224796,0.8855426997408687,0.9987626735947198,0.9571661098660984,0.8752846940513354,0.9990124644654402,30
deepseek-coder-7b-instruct-v1.5,feedback,22,0.9569359925347564,0.8871880567647817,0.9989663113088169,0.9579868073838855,0.8767923313587271,0.9991750307838103,30
deepseek-coder-7b-instruct-v1.5,feedback,23,0.9579707225376085,0.8886654838305289,0.9991386052245353,0.9587227795270318,0.8781335701632406,0.9993125542447404,30
deepseek-coder-7b-instruct-v1.5,feedback,24,0.9589018155075701,0.8899892838991421,0.9992840411860935,0.9593824507292081,0.8786199588549053,0.9994286298425852,30
deepseek-coder-7b-instruct-v1.5,feedback,25,0.959739221405152,0.8911187431977272,0.9994065103738531,0.9599734220622679,0.8793929508122993,0.9995263703324243,30
deepseek-coder-7b-instruct-v1.5,feedback,26,0.9604919523915337,0.8919992609138306,0.9995093830375837,0.9605025527579512,0.8801089831061454,0.9996084689092739,30
deepseek-coder-7b-instruct-v1.5,feedback,27,0.9611681716490847,0.8927994789685056,0.9995955729963514,0.9609760327257545,0.8804139384914755,0.999677252629653,30
deepseek-coder-7b-instruct-v1.5,feedback,28,0.9617752734497367,0.8935263418463232,0.9996675944551047,0.961399447568031,0.8808510109112734,0.999734728727456,30
deepseek-coder-7b-instruct-v1.5,feedback,29,0.9623199555211044,0.8941861897061641,0.9997276122123289,0.9617778371195376,0.8816626600431877,0.9997826251609474,30
deepseek-coder-7b-instruct-v1.5,feedback,30,0.9628082845341462,0.8947848144824906,0.999777486069741,0.962115748273232,0.8823823003714097,0.999822426285469,30
deepseek-coder-7b-instruct-v1.5,feedback,31,0.9632457553980398,0.8954028361699616,0.9998188101005078,0.9624172826989943,0.882679778338559,0.9998554043014194,30
deepseek-coder-7b-instruct-v1.5,feedback,32,0.9636373449562206,0.8959564631424257,0.9998529473340091,0.9626861399650916,0.8827181925051948,0.9998826469856376,30
